Date,County Name,Partially Vaccinated,Fully Vaccinated,First Booster Dose,Second Booster Dose,Bivalent Booster 1
06/10/2021,Warren,22,46,,,
06/10/2021,Wayne,49,73,,,
05/20/2021,Westmoreland,600,986,,,
06/10/2021,Wyoming,29,57,,,
01/01/2021,Mercer,12,,,,
09/29/2022,Lycoming,5,7,,,182
10/07/2021,Franklin,86,95,369,,
06/11/2021,Armstrong,63,140,,,
06/11/2021,Bedford,38,125,,,
04/05/2022,Berks,43,74,98,423,
03/24/2021,Bucks,5144,2970,,,
05/25/2021,Monroe,346,766,,,
06/11/2021,Butler,157,539,,,
06/11/2021,Cambria,80,150,,,
06/11/2021,Cameron,3,5,,,
10/30/2022,Mercer,,2,,,46
06/11/2021,Clarion,17,42,,,
03/05/2021,Lycoming,365,512,,,
11/02/2022,Washington,7,9,,,379
06/11/2021,Crawford,70,124,,,
12/21/2021,Cambria,117,94,384,,
11/18/2021,Schuylkill,154,60,410,,
01/01/2021,Chester,394,8,,,
06/11/2021,Fayette,62,294,,,
06/11/2021,Forest,6,9,,,
12/23/2021,Columbia,77,18,132,,
06/11/2021,Fulton,15,41,,,
02/16/2021,Lycoming,390,223,,,
06/11/2021,Indiana,34,95,,,
06/11/2021,Jefferson,17,39,,,
06/11/2021,Juniata,11,14,,,
04/29/2021,Allegheny,4035,8388,,,
09/10/2021,Carbon,54,76,5,,
08/04/2022,Huntingdon,3,1,3,6,
05/18/2021,Delaware,1670,2313,,,
06/11/2021,Mckean,14,51,,,
11/10/2021,Lancaster,912,221,2598,,
11/03/2022,Juniata,,,,,21
01/06/2022,Out-of-State,1854,430,593,,
11/05/2022,Allegheny,24,17,,,1197
02/28/2022,Delaware,107,123,171,,
06/11/2021,Perry,37,127,,,
11/24/2021,Jefferson,41,10,42,,
09/30/2022,Philadelphia,411,431,415,1,2315
06/11/2021,Potter,6,17,,,
05/21/2022,Chester,90,87,144,469,
06/11/2021,Snyder,20,57,,,
06/11/2021,Somerset,28,96,,,
06/11/2021,Sullivan,10,11,,,
06/11/2021,Tioga,14,31,,,
06/11/2021,Union,19,58,,,
06/11/2021,Venango,76,204,,,
06/11/2021,Warren,20,56,,,
06/11/2021,Washington,127,457,,,
01/21/2022,Luzerne,237,133,411,,
04/26/2022,Forest,,1,2,4,
06/11/2021,Wyoming,24,153,,,
03/09/2021,Montour,118,161,,,
01/25/2021,Jefferson,250,61,,,
03/01/2022,Susquehanna,6,6,25,,
01/25/2022,Schuylkill,55,91,193,,
06/12/2021,Armstrong,37,76,,,
12/31/2021,Northampton,144,66,267,,
06/12/2021,Bedford,4,19,,,
06/12/2021,Blair,27,88,,,
06/12/2021,Bradford,8,28,,,
03/17/2021,Adams,455,427,,,
06/12/2021,Butler,45,408,,,
06/12/2021,Cameron,,6,,,
06/12/2021,Carbon,35,93,,,
10/18/2021,Washington,98,116,262,,
06/12/2021,Clarion,7,23,,,
06/12/2021,Clearfield,15,90,,,
06/12/2021,Clinton,18,14,,,
06/14/2021,Centre,61,169,,,
06/12/2021,Crawford,29,77,,,
08/25/2021,Somerset,37,43,21,,
08/17/2021,Lehigh,335,312,114,,
06/12/2021,Elk,7,17,,,
06/12/2021,Erie,93,428,,,
04/17/2021,Lehigh,622,1034,,,
06/12/2021,Forest,,2,,,
05/15/2021,Mercer,134,160,,,
06/12/2021,Fulton,2,11,,,
06/12/2021,Greene,13,34,,,
06/12/2021,Huntingdon,10,45,,,
06/12/2021,Indiana,11,58,,,
06/12/2021,Jefferson,6,78,,,
06/25/2021,Butler,104,233,,,
10/21/2022,Wyoming,,3,,,61
03/31/2021,Lackawanna,2877,936,,,
02/05/2022,Berks,181,296,304,,
09/15/2022,Berks,26,29,10,,476
09/30/2022,Elk,,1,,,76
06/12/2021,Mckean,9,48,,,
06/12/2021,Mercer,41,135,,,
06/12/2021,Monroe,117,395,,,
10/25/2022,Cameron,,,,,13
06/12/2021,Montour,6,16,,,
05/14/2021,Greene,64,127,,,
11/18/2022,Montgomery,50,65,,,1628
06/12/2021,Pike,40,86,,,
06/12/2021,Potter,3,14,,,
06/12/2021,Snyder,14,39,,,
06/12/2021,Somerset,10,29,,,
06/12/2021,Sullivan,1,3,,,
06/12/2021,Susquehanna,17,37,,,
06/12/2021,Tioga,9,18,,,
06/12/2021,Venango,15,56,,,
06/12/2021,Warren,8,43,,,
01/23/2022,Bucks,229,153,447,,
06/12/2021,Wayne,118,110,,,
06/12/2021,Wyoming,13,45,,,
01/26/2022,Lancaster,346,289,604,,
01/16/2021,Clearfield,10,2,,,
06/13/2021,Adams,15,15,,,
06/13/2021,Allegheny,252,774,,,
06/13/2021,Armstrong,11,36,,,
06/13/2021,Beaver,26,109,,,
06/13/2021,Bedford,1,3,,,
01/05/2022,Wyoming,28,11,68,,
06/13/2021,Blair,6,28,,,
06/13/2021,Bradford,7,19,,,
06/13/2021,Cambria,16,35,,,
06/13/2021,Carbon,11,14,,,
06/08/2021,Lackawanna,182,556,,,
06/13/2021,Clarion,4,9,,,
06/13/2021,Clearfield,6,36,,,
06/13/2021,Clinton,5,13,,,
02/06/2022,Lancaster,66,78,91,,
06/13/2021,Crawford,13,35,,,
09/24/2022,Columbia,1,3,,,53
06/13/2021,Elk,8,9,,,
06/13/2021,Erie,59,158,,,
06/13/2021,Fayette,11,84,,,
06/13/2021,Forest,1,1,,,
06/13/2021,Franklin,17,52,,,
06/13/2021,Greene,1,19,,,
06/13/2021,Huntingdon,4,5,,,
06/13/2021,Indiana,4,31,,,
06/13/2021,Jefferson,1,2,,,
06/13/2021,Juniata,1,3,,,
06/13/2021,Lancaster,62,162,,,
06/13/2021,Lawrence,19,51,,,
06/13/2021,Lebanon,18,65,,,
04/03/2021,Lackawanna,886,735,,,
11/22/2022,Sullivan,,,,,5
06/13/2021,Lycoming,12,52,,,
06/13/2021,Mckean,1,15,,,
06/13/2021,Mercer,12,39,,,
06/13/2021,Mifflin,6,19,,,
07/12/2021,Bucks,269,335,,,
06/13/2021,Montour,2,118,,,
06/13/2021,Northampton,64,202,,,
06/13/2021,Perry,7,14,,,
05/07/2021,Fayette,167,706,,,
06/13/2021,Pike,5,45,,,
06/13/2021,Potter,4,1,,,
06/13/2021,Schuylkill,13,47,,,
06/13/2021,Somerset,7,7,,,
06/13/2021,Sullivan,,3,,,
06/13/2021,Susquehanna,,11,,,
06/13/2021,Tioga,7,20,,,
06/13/2021,Union,8,39,,,
06/13/2021,Venango,3,22,,,
06/13/2021,Warren,7,30,,,
06/13/2021,Washington,33,68,,,
08/28/2021,Dauphin,161,204,13,,
06/13/2021,Westmoreland,59,152,,,
06/13/2021,Wyoming,1,30,,,
02/17/2021,Mifflin,47,82,,,
04/16/2021,Pike,193,377,,,
06/14/2021,Adams,39,147,,,
06/14/2021,Allegheny,573,1641,,,
06/14/2021,Armstrong,23,84,,,
06/14/2021,Beaver,55,254,,,
06/14/2021,Bedford,19,45,,,
12/30/2021,Bradford,59,24,103,,
06/14/2021,Blair,54,132,,,
06/14/2021,Bradford,16,28,,,
08/09/2021,Adams,81,64,,,
08/09/2022,Northampton,33,16,22,50,
06/14/2021,Cambria,51,93,,,
06/14/2021,Cameron,8,7,,,
06/14/2021,Carbon,36,208,,,
06/14/2021,Clarion,15,25,,,
06/14/2021,Clearfield,20,61,,,
06/14/2021,Columbia,24,97,,,
06/14/2021,Crawford,37,61,,,
02/03/2021,Northampton,961,1225,,,
12/01/2021,Cumberland,528,458,1046,,
06/14/2021,Elk,4,17,,,
06/14/2021,Fayette,68,164,,,
06/14/2021,Forest,1,2,,,
06/14/2021,Franklin,66,210,,,
06/14/2021,Fulton,2,8,,,
06/14/2021,Greene,14,26,,,
06/14/2021,Huntingdon,12,44,,,
06/14/2021,Indiana,21,139,,,
06/14/2021,Jefferson,5,36,,,
06/14/2021,Juniata,18,21,,,
06/14/2021,Lawrence,42,104,,,
04/14/2021,Armstrong,388,389,,,
11/02/2021,Warren,34,19,132,,
04/13/2022,Luzerne,47,40,46,347,
11/06/2022,Snyder,,,,,11
06/14/2021,Mckean,8,23,,,
06/14/2021,Mercer,33,67,,,
06/14/2021,Mifflin,13,43,,,
06/14/2021,Monroe,134,280,,,
06/14/2021,Montour,5,14,,,
11/20/2021,Erie,350,59,461,,
06/14/2021,Northumberland,52,160,,,
06/14/2021,Perry,27,52,,,
01/04/2022,Out-of-State,1974,416,699,,
06/14/2021,Pike,31,73,,,
06/14/2021,Potter,2,10,,,
06/14/2021,Snyder,23,21,,,
04/29/2021,Armstrong,163,313,,,
06/14/2021,Sullivan,1,5,,,
06/14/2021,Susquehanna,9,31,,,
06/14/2021,Tioga,20,29,,,
06/14/2021,Union,21,37,,,
06/14/2021,Venango,18,24,,,
06/14/2021,Warren,8,38,,,
06/14/2021,Wayne,27,61,,,
06/14/2021,Westmoreland,124,402,,,
06/14/2021,Wyoming,14,45,,,
11/07/2022,York,12,8,,,618
03/17/2021,Lehigh,2932,1191,,,
02/28/2021,Franklin,96,117,,,
01/11/2022,Dauphin,340,148,576,,
06/15/2021,Armstrong,46,120,,,
06/15/2021,Bedford,16,47,,,
05/13/2021,Juniata,11,104,,,
11/21/2021,Elk,13,9,69,,
06/15/2021,Bradford,31,78,,,
09/28/2022,Washington,13,15,,,486
06/15/2021,Butler,81,245,,,
01/23/2022,Berks,112,54,255,,
06/15/2021,Cameron,2,5,,,
06/15/2021,Carbon,54,248,,,
11/15/2021,Lawrence,90,47,264,,
12/05/2021,Fayette,72,35,121,,
06/15/2021,Clarion,15,44,,,
06/15/2021,Clearfield,40,117,,,
06/15/2021,Clinton,18,35,,,
06/15/2021,Columbia,39,78,,,
02/04/2021,Butler,1328,343,,,
12/18/2020,Montour,228,,,,
10/09/2022,Delaware,11,6,1,,502
06/15/2021,Elk,11,39,,,
06/15/2021,Forest,5,4,,,
06/15/2021,Franklin,89,256,,,
06/15/2021,Fulton,,6,,,
06/15/2021,Greene,11,21,,,
06/15/2021,Huntingdon,10,71,,,
06/15/2021,Jefferson,6,37,,,
06/15/2021,Juniata,4,17,,,
06/05/2022,Chester,33,24,66,88,
07/31/2022,Philadelphia,80,64,66,80,
06/15/2021,Lawrence,50,115,,,
06/15/2021,Lebanon,118,386,,,
04/24/2022,Philadelphia,89,108,134,267,
01/16/2022,Lebanon,65,24,128,,
06/15/2021,Mckean,18,43,,,
06/15/2021,Mifflin,23,74,,,
05/28/2021,Wayne,119,156,,,
06/09/2022,Susquehanna,6,2,3,13,
06/15/2021,Montour,5,21,,,
11/06/2021,Montour,131,10,103,,
06/24/2021,Washington,72,148,,,
05/24/2022,Franklin,13,11,32,102,
06/15/2021,Pike,54,535,,,
06/15/2021,Potter,2,21,,,
10/31/2021,Luzerne,96,76,396,,
06/15/2021,Snyder,8,29,,,
06/15/2021,Somerset,30,67,,,
06/15/2021,Sullivan,3,18,,,
06/15/2021,Susquehanna,19,70,,,
06/15/2021,Tioga,22,106,,,
06/15/2021,Union,18,41,,,
06/15/2021,Venango,26,43,,,
06/15/2021,Warren,14,49,,,
11/18/2022,Lawrence,4,3,,,106
03/30/2021,Indiana,154,123,,,
11/10/2022,Indiana,,,,,97
06/15/2021,Wyoming,21,55,,,
01/15/2022,Union,15,6,37,,
10/01/2021,Cambria,91,92,165,,
06/16/2021,Armstrong,37,68,,,
06/16/2021,Beaver,75,275,,,
06/16/2021,Bedford,22,42,,,
09/28/2021,Somerset,29,24,57,,
06/16/2021,Blair,65,165,,,
06/16/2021,Bradford,43,120,,,
02/19/2021,Westmoreland,727,667,,,
06/16/2021,Cambria,47,406,,,
06/16/2021,Cameron,3,4,,,
01/24/2021,Dauphin,85,32,,,
10/12/2021,Washington,182,119,699,,
05/12/2022,Montgomery,210,217,197,814,
06/16/2021,Clarion,13,25,,,
07/13/2022,Union,9,,14,35,
06/16/2021,Crawford,64,57,,,
02/01/2022,Schuylkill,46,57,106,,
04/18/2022,Fulton,4,3,10,32,
10/27/2021,Clinton,27,23,266,,
02/22/2022,Westmoreland,38,60,99,,
05/18/2021,Bradford,119,143,,,
06/16/2021,Forest,2,47,,,
05/26/2021,Adams,209,237,,,
06/16/2021,Fulton,1,,,,
06/16/2021,Greene,25,56,,,
06/16/2021,Huntingdon,11,32,,,
01/16/2021,Erie,464,55,,,
01/25/2021,Butler,748,247,,,
06/16/2021,Juniata,11,24,,,
06/16/2021,Lawrence,44,104,,,
06/16/2021,Lebanon,85,180,,,
01/26/2022,Erie,87,91,127,,
12/30/2020,Washington,655,,,,
01/31/2022,Cumberland,119,152,207,,
06/16/2021,Mckean,13,44,,,
06/16/2021,Mercer,62,177,,,
06/16/2021,Mifflin,48,53,,,
06/25/2021,Allegheny,664,1258,,,
06/16/2021,Montour,10,26,,,
06/16/2021,Pike,40,90,,,
06/14/2022,Luzerne,14,23,33,93,
06/27/2022,Centre,35,12,13,44,
07/01/2021,Monroe,113,214,,,
06/16/2021,Somerset,31,123,,,
03/06/2021,Centre,141,491,,,
06/16/2021,Tioga,8,42,,,
03/24/2021,Erie,1766,1151,,,
06/16/2021,Venango,22,55,,,
06/16/2021,Warren,18,63,,,
06/01/2021,Lawrence,63,136,,,
08/12/2021,Lancaster,430,315,,,
04/07/2021,Washington,1209,1182,,,
06/16/2021,Wyoming,26,51,,,
09/30/2022,Clarion,,,,,38
01/19/2021,Pike,110,86,,,
10/06/2022,Schuylkill,1,6,1,,175
06/17/2021,Armstrong,58,66,,,
06/17/2021,Beaver,99,273,,,
06/17/2021,Bedford,10,44,,,
06/17/2021,Bradford,35,85,,,
04/09/2022,Cumberland,34,41,41,150,
06/17/2021,Cambria,79,169,,,
06/17/2021,Cameron,1,1,,,
07/01/2022,Bucks,154,74,129,165,
12/18/2020,Berks,83,,,,
04/02/2021,Delaware,3039,3544,,,
06/17/2021,Clarion,13,18,,,
06/17/2021,Clinton,22,71,,,
10/21/2021,Cambria,63,79,162,,
04/29/2022,Out-of-State,252,176,68,185,
10/23/2021,Westmoreland,168,89,593,,
01/15/2021,Adams,160,47,,,
06/17/2021,Elk,31,55,,,
06/17/2021,Fayette,52,130,,,
06/17/2021,Franklin,83,264,,,
06/17/2021,Fulton,2,12,,,
06/17/2021,Greene,8,56,,,
05/07/2021,Crawford,234,748,,,
06/17/2021,Indiana,52,142,,,
06/17/2021,Jefferson,22,40,,,
06/17/2021,Juniata,5,59,,,
12/17/2021,Out-of-State,2774,449,1123,,
03/12/2022,Mercer,3,9,9,,
06/17/2021,Lawrence,46,106,,,
06/29/2021,Westmoreland,168,299,,,
05/19/2022,Lehigh,68,82,100,488,
06/17/2021,Lycoming,49,215,,,
07/28/2021,Lehigh,398,295,,,
06/17/2021,Mercer,52,96,,,
06/17/2021,Mifflin,6,74,,,
04/09/2022,Venango,4,9,3,18,
06/17/2021,Montour,7,14,,,
02/19/2021,Adams,332,264,,,
06/17/2021,Northumberland,37,165,,,
06/17/2021,Perry,24,88,,,
06/17/2021,Potter,10,14,,,
06/17/2021,Schuylkill,81,282,,,
02/03/2022,Pike,26,23,12,,
06/17/2021,Sullivan,1,2,,,
06/17/2021,Susquehanna,30,58,,,
06/17/2021,Tioga,17,41,,,
11/09/2022,Clearfield,2,,,,95
09/01/2021,Indiana,35,37,7,,
06/17/2021,Warren,23,50,,,
06/17/2021,Wayne,56,58,,,
06/22/2022,Westmoreland,29,27,56,139,
06/17/2021,Wyoming,19,43,,,
06/17/2021,York,272,524,,,
11/24/2021,Warren,35,14,65,,
05/06/2021,Huntingdon,73,85,,,
10/03/2021,Philadelphia,509,590,534,,
06/18/2021,Bedford,16,65,,,
02/17/2021,Chester,1773,1600,,,
06/18/2021,Blair,66,163,,,
06/18/2021,Bradford,25,93,,,
06/18/2021,Cambria,66,121,,,
06/18/2021,Cameron,,5,,,
06/18/2021,Carbon,54,106,,,
05/22/2022,Philadelphia,80,103,115,246,
01/27/2022,Schuylkill,58,67,119,,
06/18/2021,Clarion,36,74,,,
04/25/2022,Philadelphia,289,303,427,823,
06/18/2021,Clinton,7,23,,,
04/02/2022,Lehigh,57,47,55,171,
06/18/2021,Crawford,30,97,,,
09/10/2022,Lancaster,11,15,4,,319
09/06/2022,Cumberland,16,24,3,,95
10/22/2022,Franklin,,2,,,75
06/18/2021,Elk,19,45,,,
06/18/2021,Fayette,53,120,,,
06/18/2021,Forest,7,5,,,
06/18/2021,Fulton,3,2,,,
10/07/2022,York,23,12,,,975
06/18/2021,Huntingdon,22,42,,,
06/18/2021,Indiana,30,62,,,
06/18/2021,Jefferson,12,36,,,
03/29/2021,Fulton,23,13,,,
06/18/2021,Lawrence,43,104,,,
09/21/2021,Lackawanna,92,138,49,,
09/01/2022,Lehigh,61,23,27,11,
06/18/2021,Mckean,9,48,,,
06/18/2021,Mercer,65,156,,,
02/10/2021,Perry,102,21,,,
09/15/2022,Bucks,54,52,12,,1109
02/28/2022,Northampton,41,41,69,,
04/22/2022,Washington,32,31,42,172,
04/19/2021,Wayne,55,468,,,
06/18/2021,Perry,14,69,,,
03/27/2022,Out-of-State,382,20,12,,
06/18/2021,Pike,38,63,,,
06/18/2021,Potter,11,47,,,
06/18/2021,Schuylkill,87,236,,,
05/21/2021,Philadelphia,3750,6079,,,
08/12/2021,Wayne,31,31,,,
06/18/2021,Sullivan,1,12,,,
03/08/2021,Lackawanna,438,1006,,,
06/18/2021,Tioga,19,66,,,
06/18/2021,Union,32,36,,,
06/18/2021,Venango,37,70,,,
06/18/2021,Warren,9,29,,,
11/16/2022,Potter,2,,,,19
06/18/2021,Wayne,25,152,,,
04/29/2021,Lycoming,166,402,,,
12/23/2021,Wayne,54,15,72,,
12/09/2021,Washington,241,208,747,,
06/19/2021,Adams,29,101,,,
02/17/2021,Pike,76,61,,,
10/19/2022,Elk,1,,,,74
06/19/2021,Bedford,5,17,,,
11/19/2021,Centre,178,114,773,,
06/19/2021,Blair,32,79,,,
06/19/2021,Bradford,11,36,,,
05/02/2022,Fayette,12,19,12,75,
04/09/2021,Centre,430,842,,,
03/26/2021,Lancaster,3224,2250,,,
06/19/2021,Cameron,,1,,,
06/19/2021,Carbon,30,62,,,
06/19/2021,Clarion,5,17,,,
06/19/2021,Clearfield,19,40,,,
06/19/2021,Clinton,14,18,,,
04/03/2021,Lawrence,54,191,,,
06/19/2021,Cumberland,125,327,,,
02/20/2021,Clearfield,1139,43,,,
09/09/2021,Lancaster,335,363,70,,
06/19/2021,Elk,8,26,,,
11/29/2021,Monroe,128,119,429,,
06/19/2021,Fayette,44,120,,,
06/19/2021,Forest,3,2,,,
09/16/2021,Chester,228,306,79,,
06/19/2021,Fulton,1,2,,,
06/19/2021,Greene,9,18,,,
06/19/2021,Huntingdon,6,25,,,
06/19/2021,Indiana,19,43,,,
06/19/2021,Jefferson,2,15,,,
06/19/2021,Juniata,5,6,,,
04/19/2021,Bradford,96,97,,,
06/04/2021,Venango,45,254,,,
06/19/2021,Lawrence,27,48,,,
10/16/2021,Northampton,116,123,670,,
03/17/2021,Greene,136,250,,,
02/23/2021,Pike,39,109,,,
10/22/2022,Beaver,,3,,,180
06/19/2021,Mckean,4,19,,,
06/19/2021,Mercer,50,62,,,
06/19/2021,Mifflin,6,18,,,
06/19/2021,Monroe,88,260,,,
03/16/2022,Somerset,7,7,4,,
06/19/2021,Montour,4,4,,,
06/19/2021,Northampton,146,316,,,
10/28/2021,Adams,67,44,345,,
12/30/2021,Snyder,36,20,65,,
10/03/2021,Lehigh,62,118,88,,
06/19/2021,Pike,28,46,,,
06/19/2021,Potter,7,9,,,
11/17/2022,Bedford,1,,,,31
06/19/2021,Snyder,18,28,,,
06/19/2021,Somerset,12,21,,,
06/19/2021,Sullivan,,5,,,
06/19/2021,Susquehanna,13,13,,,
06/19/2021,Tioga,9,13,,,
06/19/2021,Union,11,15,,,
06/19/2021,Venango,19,13,,,
06/19/2021,Warren,11,18,,,
06/19/2021,Washington,93,168,,,
06/19/2021,Wayne,26,78,,,
02/04/2021,Luzerne,1765,951,,,
06/19/2021,Wyoming,9,23,,,
04/12/2021,Armstrong,316,399,,,
06/20/2021,Adams,16,27,,,
04/03/2021,Berks,2637,1925,,,
06/20/2021,Armstrong,13,22,,,
06/20/2021,Beaver,40,55,,,
06/20/2021,Bedford,3,5,,,
01/11/2022,Schuylkill,109,76,308,,
06/20/2021,Blair,6,29,,,
06/20/2021,Bradford,2,7,,,
08/21/2021,Westmoreland,134,157,39,,
06/20/2021,Butler,24,58,,,
06/20/2021,Cambria,20,31,,,
06/20/2021,Carbon,6,9,,,
06/20/2021,Centre,10,39,,,
10/19/2021,Fayette,95,65,250,,
06/20/2021,Clarion,3,7,,,
06/20/2021,Clearfield,4,22,,,
06/20/2021,Clinton,,11,,,
06/20/2021,Columbia,5,21,,,
06/20/2021,Crawford,10,11,,,
06/20/2021,Cumberland,47,110,,,
06/20/2021,Delaware,145,249,,,
01/18/2022,Columbia,34,32,68,,
06/20/2021,Erie,67,120,,,
06/20/2021,Fayette,21,49,,,
06/20/2021,Greene,2,6,,,
06/20/2021,Huntingdon,,2,,,
06/20/2021,Indiana,9,10,,,
06/20/2021,Jefferson,2,10,,,
06/20/2021,Juniata,,5,,,
06/20/2021,Lackawanna,28,66,,,
06/20/2021,Lawrence,14,17,,,
09/02/2021,Fayette,80,95,27,,
10/23/2022,Bradford,,,,,7
02/25/2021,Crawford,145,56,,,
06/20/2021,Lycoming,8,11,,,
06/20/2021,Mckean,3,12,,,
06/20/2021,Mercer,11,11,,,
06/20/2021,Mifflin,7,15,,,
06/20/2021,Monroe,57,60,,,
10/15/2022,Lebanon,2,1,,,161
06/20/2021,Montour,,9,,,
06/20/2021,Northampton,44,95,,,
06/20/2021,Northumberland,16,40,,,
06/20/2021,Perry,2,3,,,
10/21/2022,Montour,4,1,,,78
06/20/2021,Pike,18,21,,,
06/20/2021,Potter,,4,,,
06/20/2021,Schuylkill,14,34,,,
06/20/2021,Snyder,8,5,,,
06/20/2021,Somerset,3,6,,,
04/14/2021,Berks,1851,1784,,,
06/20/2021,Tioga,6,8,,,
06/20/2021,Union,3,8,,,
06/20/2021,Venango,7,9,,,
06/20/2021,Warren,2,19,,,
06/23/2021,Beaver,63,127,,,
06/20/2021,Wayne,15,20,,,
06/20/2021,Westmoreland,37,121,,,
06/20/2021,Wyoming,3,7,,,
06/20/2021,York,71,149,,,
06/20/2021,Out-of-State,200,262,,,
06/21/2021,Adams,38,57,,,
06/21/2021,Armstrong,27,30,,,
06/21/2021,Bedford,19,29,,,
04/07/2021,Pike,229,187,,,
06/21/2021,Blair,42,73,,,
06/21/2021,Bradford,16,21,,,
07/20/2022,Lackawanna,75,19,27,62,
09/21/2021,Chester,185,282,131,,
06/21/2021,Cambria,42,56,,,
06/21/2021,Cameron,,2,,,
06/21/2021,Carbon,27,30,,,
05/01/2022,Centre,4,4,15,26,
06/21/2021,Clarion,11,20,,,
06/21/2021,Clearfield,25,36,,,
06/21/2021,Clinton,22,24,,,
04/24/2022,Montgomery,60,72,73,258,
06/21/2021,Crawford,23,23,,,
06/21/2021,Cumberland,125,146,,,
03/23/2022,Lebanon,12,11,37,,
06/21/2021,Elk,2,9,,,
07/02/2021,Lehigh,386,550,,,
06/21/2021,Fayette,60,101,,,
06/21/2021,Forest,1,2,,,
06/21/2021,Franklin,65,69,,,
06/21/2021,Fulton,3,6,,,
06/21/2021,Greene,14,17,,,
06/21/2021,Huntingdon,9,32,,,
06/21/2021,Indiana,11,24,,,
06/03/2021,Schuylkill,148,439,,,
06/21/2021,Juniata,11,17,,,
04/13/2022,Centre,5,33,25,204,
05/26/2021,Allegheny,1508,2673,,,
06/21/2021,Lawrence,36,27,,,
06/21/2021,Lebanon,60,76,,,
11/14/2021,Greene,6,6,8,,
01/16/2021,Delaware,856,244,,,
03/25/2022,Dauphin,64,42,71,,
06/21/2021,Mckean,13,10,,,
06/21/2021,Mercer,36,31,,,
06/21/2021,Mifflin,13,18,,,
11/12/2022,Mckean,,1,,,18
06/21/2021,Montour,7,8,,,
10/19/2022,Wyoming,,,,,42
06/21/2021,Northumberland,33,40,,,
11/05/2022,Monroe,3,2,,,117
12/20/2020,Perry,17,,,,
06/21/2021,Pike,49,73,,,
06/21/2021,Potter,3,5,,,
06/21/2021,Schuylkill,52,82,,,
06/21/2021,Snyder,7,21,,,
06/21/2021,Somerset,31,54,,,
06/21/2021,Sullivan,,1,,,
06/21/2021,Susquehanna,14,12,,,
06/21/2021,Tioga,10,15,,,
06/21/2021,Union,13,15,,,
02/22/2022,Chester,106,117,141,,
06/21/2021,Wayne,15,28,,,
06/21/2021,Wyoming,16,18,,,
05/25/2021,Susquehanna,47,153,,,
06/22/2021,Adams,36,163,,,
04/26/2022,Lehigh,34,37,44,280,
05/20/2021,Wayne,73,113,,,
06/22/2021,Bedford,20,37,,,
06/17/2021,Blair,42,158,,,
11/14/2021,Tioga,11,3,17,,
06/22/2021,Bradford,26,42,,,
02/15/2022,York,122,158,211,,
06/22/2021,Cameron,4,5,,,
04/12/2021,Delaware,2257,2928,,,
03/15/2021,Lehigh,873,1507,,,
06/22/2021,Clarion,15,25,,,
06/22/2021,Clearfield,39,69,,,
06/22/2021,Clinton,13,22,,,
06/22/2021,Columbia,37,59,,,
06/22/2021,Crawford,35,71,,,
06/22/2021,Dauphin,267,517,,,
08/28/2022,Lehigh,9,3,5,10,
06/22/2021,Elk,18,23,,,
06/22/2021,Erie,216,425,,,
06/22/2021,Fayette,48,129,,,
06/22/2021,Forest,,4,,,
06/22/2021,Franklin,50,182,,,
06/22/2021,Fulton,8,37,,,
06/22/2021,Greene,9,23,,,
09/08/2021,Clinton,29,12,8,,
06/22/2021,Indiana,47,80,,,
06/22/2021,Jefferson,19,35,,,
07/18/2022,Northumberland,9,7,6,38,
05/17/2021,Montgomery,2575,4213,,,
08/09/2022,Chester,153,93,112,110,
06/22/2021,Mckean,11,49,,,
08/12/2021,Philadelphia,2170,1552,,,
06/22/2021,Mifflin,19,41,,,
10/20/2022,Bradford,1,,,,119
06/22/2021,Northumberland,69,126,,,
06/22/2021,Perry,35,73,,,
05/18/2022,Snyder,1,1,6,31,
06/22/2021,Pike,41,54,,,
06/22/2021,Potter,3,25,,,
05/13/2021,Allegheny,4235,6877,,,
06/22/2021,Snyder,30,39,,,
06/22/2021,Somerset,22,90,,,
06/22/2021,Sullivan,1,,,,
06/22/2021,Susquehanna,19,48,,,
06/22/2021,Tioga,23,96,,,
12/26/2021,Washington,64,52,124,,
06/22/2021,Venango,27,44,,,
06/22/2021,Warren,15,35,,,
06/22/2021,Washington,107,255,,,
06/22/2021,Wayne,26,99,,,
11/02/2022,Forest,,,,,6
06/22/2021,Wyoming,27,36,,,
07/07/2022,Monroe,18,13,10,25,
03/06/2021,Northumberland,319,496,,,
07/31/2021,Philadelphia,1301,889,,,
03/16/2021,York,1514,1573,,,
06/23/2021,Armstrong,45,35,,,
06/23/2021,Bedford,24,49,,,
09/09/2022,Westmoreland,21,13,3,,591
06/23/2021,Blair,51,92,,,
06/23/2021,Bradford,49,58,,,
04/09/2022,Union,3,2,2,22,
09/20/2021,Clarion,17,8,2,,
06/23/2021,Cambria,55,235,,,
06/23/2021,Cameron,,1,,,
11/02/2021,Montour,19,6,60,,
06/23/2021,Clarion,23,53,,,
06/23/2021,Clearfield,89,54,,,
06/23/2021,Clinton,10,23,,,
05/19/2022,Out-of-State,215,166,71,115,
06/23/2021,Elk,15,32,,,
05/20/2022,Erie,40,42,56,286,
06/23/2021,Forest,5,9,,,
10/03/2022,York,17,8,1,,724
06/23/2021,Fulton,6,3,,,
10/11/2021,Lebanon,80,69,235,,
06/23/2021,Huntingdon,12,39,,,
06/23/2021,Indiana,23,73,,,
06/23/2021,Jefferson,18,49,,,
06/23/2021,Lawrence,43,67,,,
06/23/2021,Lebanon,65,150,,,
